数值,数量
0.06705554,1
0.067055665,1
0.0670558,1
0.06705586,1
0.06705617,1
0.06705624,1
0.067056365,1
0.067057334,1
0.0670579,1
0.067058094,1
0.06705861,1
0.067058735,1
0.06705918,1
0.067059375,1
0.067059696,1
0.06705982,1
0.06705988,1
0.067060076,1
0.06706027,1
0.06706034,1
0.067060456,1
0.06706136,1
0.06706162,1
0.06706167,1
0.0670618,1
0.06706193,1
0.06706206,1
0.06706212,1
0.067062445,1
0.067062505,1
0.067062825,1
0.067063086,1
0.06706334,1
0.06706365,1
0.06706378,2
0.06706397,1
0.067064166,1
0.06706429,1
0.06706443,1
0.06706449,1
0.067065,1
0.067065634,1
0.06706641,1
0.0670666,1
0.06706679,1
0.067066856,1
0.06706692,2
0.06706705,1
0.067067176,1
0.067067556,1
0.067067616,1
0.06706788,1
0.06706807,1
0.06706832,1
0.06706839,1
0.067068584,1
0.06706871,1
0.06706884,1
0.067068905,1
0.06706916,1
0.067069344,1
0.067069605,1
0.067069665,1
0.06707011,1
0.067070305,2
0.0670705,1
0.067070566,1
0.067070946,1
0.06707108,1
0.06707114,1
0.067071326,1
0.06707139,1
0.06707171,1
0.06707184,1
0.067072034,1
0.06707216,1
0.067072354,1
0.06707274,1
0.067072935,2
0.067073055,1
0.06707325,1
0.06707331,1
0.067073435,1
0.06707357,2
0.06707363,1
0.06707395,1
0.06707408,1
0.067074336,1
0.06707446,2
0.067074664,1
0.06707472,1
0.06707504,1
0.067075096,1
0.06707555,1
0.06707561,1
0.06707581,1
0.067076,1
0.06707619,1
0.06707626,1
0.067076325,1
0.067076385,1
0.067076445,1
0.06707689,1
0.06707702,1
0.06707715,2
0.06707837,1
0.06707849,3
0.06707869,2
0.067078814,1
0.06707907,1
0.06707932,1
0.06707958,1
0.0670799,1
0.06708048,1
0.06708061,1
0.06708073,1
0.067080855,1
0.06708124,2
0.067081496,1
0.06708201,1
0.06708214,2
0.06708271,2
0.067082964,2
0.06708348,1
0.067083865,1
0.06708393,1
0.06708399,2
0.06708419,2
0.06708431,1
0.067084506,1
0.06708501,1
0.06708534,1
0.0670854,1
0.06708546,1
0.06708585,1
0.067086294,1
0.06708642,1
0.06708655,1
0.06708713,1
0.06708732,1
0.06708738,1
0.06708802,1
0.06708872,1
0.067088984,1
0.06708956,1
0.06708975,1
0.067089885,1
0.06709007,1
0.067090385,1
0.06709045,1
0.067090645,1
0.06709077,1
0.067091286,1
0.06709161,2
0.06709193,1
0.06709218,1
0.06709295,1
0.067093015,1
0.06709314,1
0.06709378,1
0.067093916,1
0.06709422,1
0.06709429,1
0.06709448,1
0.06709454,1
0.06709461,2
0.067095,1
0.067095384,1
0.06709544,1
0.067095764,1
0.06709589,1
0.06709602,2
0.06709698,1
0.06709717,1
0.067098,1
0.06709819,1
0.06709871,1
0.067099154,1
0.067099474,1
0.06709973,1
0.06710011,1
0.06710024,1
0.06710101,1
0.0671012,1
0.0671014,1
0.06710158,1
0.06710177,1
0.067101836,1
0.06710209,1
0.06710222,1
0.06710248,1
0.067102544,1
0.06710267,1
0.067102864,1
0.06710306,1
0.067103125,2
0.06710331,1
0.067103565,2
0.06710402,2
0.06710459,2
0.06710466,1
0.06710472,1
0.06710497,1
0.06710504,1
0.06710555,1
0.06710567,1
0.06710587,1
0.06710613,1
0.067106575,1
0.067107655,1
0.06710772,1
0.06710818,1
0.06710869,1
0.06710882,1
0.06710901,1
0.06710914,2
0.0671092,2
0.06710926,1
0.067109324,1
0.06710938,1
0.067109965,1
0.06711003,1
0.06711009,1
0.06711016,1
0.06711035,1
0.0671108,2
0.067110926,2
0.06711163,1
0.06711201,1
0.06711207,1
0.06711214,1
0.06711221,1
0.06711272,1
0.0671131,1
0.06711329,3
0.067113355,1
0.06711348,2
0.0671138,1
0.067114,1
0.06711406,1
0.06711426,1
0.06711432,1
0.0671147,1
0.06711483,1
0.06711534,1
0.0671154,1
0.06711547,1
0.0671156,1
0.067115724,1
0.06711579,1
0.06711592,1
0.06711611,1
0.06711669,1
0.06711719,2
0.06711752,1
0.06711758,1
0.067117706,1
0.06711784,1
0.0671179,2
0.06711797,1
0.06711803,1
0.06711848,1
0.067118794,1
0.067119054,2
0.067119434,1
0.0671195,1
0.06711956,1
0.06711982,1
0.06711995,1
0.06712021,1
0.06712091,1
0.06712129,1
0.06712187,1
0.06712232,1
0.067122504,1
0.06712257,1
0.06712276,1
0.06712289,1
0.0671243,1
0.06712436,1
0.067125,1
0.067125194,2
0.06712526,1
0.067125775,1
0.067125835,2
0.0671259,1
0.06712597,1
0.06712628,2
0.0671266,1
0.06712673,1
0.06712686,1
0.06712698,1
0.06712737,2
0.0671275,1
0.06712795,1
0.06712872,1
0.06712994,1
0.06713005,1
0.06713025,1
0.06713038,1
0.06713141,1
0.06713173,1
0.06713204,2
0.06713211,1
0.06713236,1
0.06713243,1
0.06713268,1
0.06713333,1
0.06713396,1
0.06713409,1
0.06713416,1
0.06713466,1
0.067134924,2
0.067135185,1
0.06713544,1
0.06713601,1
0.06713607,1
0.06713614,2
0.06713704,1
0.067137234,1
0.06713736,1
0.067137554,1
0.06713812,2
0.06713819,1
0.06713851,1
0.067138635,1
0.06713883,1
0.067138955,2
0.06713948,1
0.06713998,1
0.06714011,1
0.06714017,1
0.06714043,1
0.06714081,1
0.06714114,1
0.06714152,1
0.06714158,1
0.067141645,1
0.067141704,1
0.06714184,1
0.067141905,1
0.067142226,2
0.067142345,1
0.06714241,2
0.06714273,3
0.0671428,1
0.06714287,1
0.06714305,1
0.06714337,1
0.0671435,1
0.06714376,1
0.06714427,1
0.06714472,1
0.06714478,1
0.06714548,2
0.067145616,1
0.067145675,1
0.06714574,2
0.067146316,1
0.06714638,2
0.06714677,1
0.06714684,2
0.067147024,1
0.06714818,1
0.06714997,1
0.067150034,1
0.06715042,1
0.06715048,1
0.0671508,1
0.06715087,2
0.067150936,1
0.06715118,1
0.067151375,1
0.0671515,1
0.067151695,1
0.06715189,1
0.067151956,1
0.067152016,1
0.06715221,1
0.067152336,1
0.0671524,1
0.0671526,1
0.06715279,1
0.06715304,1
0.0671531,1
0.06715317,1
0.06715336,1
0.067153424,1
0.067154065,1
0.06715413,1
0.067154326,1
0.067154765,1
0.067155026,1
0.0671556,1
0.06715624,1
0.067156434,1
0.0671565,1
0.06715657,1
0.06715688,1
0.0671572,1
0.067157395,1
0.06715759,1
0.0671583,1
0.06715842,1
0.06715848,2
0.06715874,1
0.06715886,1
0.06716053,1
0.06716059,1
0.06716072,1
0.067161046,1
0.06716149,1
0.06716181,1
0.06716188,1
0.06716194,1
0.067162834,1
0.06716303,1
0.067164,1
0.0671647,1
0.06716482,1
0.06716527,1
0.06716534,1
0.067165464,1
0.06716566,1
0.067165785,1
0.067166045,1
0.06716623,1
0.06716655,1
0.06716662,1
0.06716668,2
0.067167,1
0.067167066,1
0.06716726,1
0.06716739,1
0.06716758,1
0.06716765,1
0.06716771,1
0.0671679,1
0.06716809,1
0.06716847,1
0.067168534,1
0.06716873,1
0.06716931,1
0.06716937,1
0.067169435,1
0.0671695,1
0.06716956,1
0.06717,1
0.0671702,1
0.06717033,1
0.06717097,1
0.06717193,1
0.06717206,1
0.067172505,1
0.06717263,1
0.067173086,1
0.06717347,1
0.06717385,2
0.06717391,1
0.06717404,1
0.06717411,1
0.067174554,1
0.06717564,2
0.067176156,1
0.06717692,1
0.06717699,1
0.06717706,1
0.067177124,1
0.067177825,1
0.0671784,1
0.06717898,1
0.06717905,1
0.06718,1
0.06718007,1
0.06718013,1
0.067180574,1
0.06718071,1
0.067180835,1
0.067181796,1
0.067182176,1
0.06718244,1
0.06718276,1
0.06718295,1
0.06718326,1
0.06718333,1
0.06718346,1
0.06718372,1
0.067183904,1
0.067184165,1
0.06718429,1
0.067184426,1
0.067184746,1
0.06718545,1
0.067185506,1
0.0671857,1
0.06718628,1
0.06718641,1
0.06718666,1
0.067186795,1
0.06718692,1
0.06718704,1
0.067187235,2
0.06718808,1
0.06718833,1
0.06718846,1
0.06718852,2
0.067188784,1
0.06718896,1
0.06718903,1
0.06719051,2
0.06719083,1
0.06719108,1
0.06719115,1
0.06719133,1
0.067191534,1
0.06719166,1
0.06719179,2
0.067191854,1
0.06719224,1
0.06719237,1
0.06719256,1
0.06719269,1
0.067192934,1
0.067193195,1
0.067193516,2
0.0671939,1
0.06719397,1
0.06719466,1
0.067194924,1
0.06719512,1
0.06719537,1
0.067195505,1
0.0671957,1
0.06719595,2
0.06719621,1
0.06719659,1
0.06719698,1
0.06719704,1
0.06719723,1
0.06719762,2
0.06719775,1
0.06719794,1
0.06719839,1
0.06719877,1
0.06719935,1
0.06719967,1
0.067199856,1
0.06719999,1
0.06720082,1
0.067200944,2
0.06720101,1
0.067201205,1
0.06720165,2
0.067201786,1
0.06720197,1
0.067202106,1
0.06720242,1
0.067202546,2
0.06720267,1
0.06720274,1
0.06720293,1
0.06720332,1
0.06720338,1
0.067203835,1
0.06720403,1
0.06720434,1
0.06720447,1
0.067204535,1
0.06720466,1
0.06720473,1
0.06720492,1
0.06720595,1
0.06720626,1
0.06720633,1
0.06720678,1
0.067207165,1
0.06720794,2
0.06720799,1
0.06720825,1
0.06720838,1
0.06720857,1
0.06720877,1
0.06720902,1
0.067209154,1
0.06721037,1
0.06721043,1
0.06721069,1
0.06721172,1
0.06721203,1
0.0672121,1
0.06721216,1
0.06721274,1
0.067213126,1
0.06721339,1
0.067213826,2
0.067213885,2
0.06721402,2
0.06721441,1
0.06721473,1
0.067215554,1
0.067215614,1
0.06721658,1
0.06721742,1
0.067217864,1
0.06721799,1
0.06721864,1
0.06721896,1
0.06721935,1
0.067219466,1
0.06721979,1
0.06721991,1
0.06722011,1
0.06722023,2
0.06722056,1
0.06722088,1
0.06722094,1
0.06722101,1
0.0672212,1
0.06722139,2
0.067221455,1
0.06722216,1
0.06722248,1
0.06722274,1
0.067223,2
0.06722344,2
0.067223504,1
0.067223825,1
0.06722389,1
0.067224145,1
0.06722421,1
0.067224406,1
0.06722466,1
0.06722492,1
0.067225106,1
0.06722523,2
0.06722529,2
0.06722543,1
0.06722568,1
0.067226134,1
0.06722633,1
0.067226455,1
0.06722665,1
0.06722761,1
0.067228,1
0.06722818,1
0.06722832,1
0.067229144,1
0.06722985,1
0.06722998,1
0.067230105,1
0.067230426,1
0.06723069,1
0.06723126,2
0.06723139,1
0.06723158,1
0.067231715,1
0.06723197,1
0.06723222,1
0.06723255,1
0.0672328,1
0.06723286,1
0.06723292,2
0.06723318,2
0.06723331,1
0.06723389,1
0.06723396,1
0.06723421,1
0.06723453,1
0.067234784,1
0.067234844,1
0.06723498,1
0.067235425,1
0.06723549,2
0.06723575,1
0.06723594,1
0.06723614,3
0.06723626,1
0.06723633,1
0.06723684,1
0.067237094,1
0.06723722,1
0.06723729,1
0.06723761,1
0.067237675,1
0.0672378,1
0.06723787,1
0.06723793,1
0.06723812,1
0.06723863,1
0.06723876,1
0.06723902,2
0.06723921,2
0.0672394,1
0.06723947,1
0.06723953,2
0.06723979,2
0.06724018,3
0.0672403,1
0.06724036,1
0.067240424,1
0.06724056,1
0.067240685,1
0.067240745,1
0.06724081,1
0.067241006,1
0.067242034,1
0.06724267,1
0.0672428,1
0.06724287,1
0.06724299,1
0.06724351,1
0.06724376,1
0.0672439,1
0.06724414,2
0.06724428,2
0.0672446,1
0.06724472,1
0.06724517,1
0.067245305,1
0.0672455,1
0.06724556,1
0.06724626,2
0.067246586,1
0.06724691,1
0.06724703,1
0.06724748,1
0.067248695,2
0.06724992,1
0.06725056,1
0.06725088,1
0.067251004,1
0.06725107,2
0.06725114,2
0.067251526,2
0.06725216,1
0.06725235,1
0.06725248,1
0.0672528,1
0.06725299,1
0.06725319,2
0.06725332,1
0.06725376,1
0.0672544,1
0.067254536,1
0.06725466,1
0.06725472,2
0.067254856,1
0.06725518,1
0.06725524,1
0.06725531,1
0.06725575,1
0.06725607,1
0.067256324,1
0.06725646,1
0.06725665,1
0.06725678,1
0.06725691,1
0.06725723,1
0.06725735,1
0.06725806,1
0.06725838,1
0.067258894,1
0.067259155,1
0.06725934,1
0.0672596,2
0.06726011,1
0.067260176,1
0.06726056,2
0.067260884,1
0.067261204,1
0.067261524,1
0.06726178,1
0.067261845,1
0.06726287,1
0.06726325,1
0.06726338,1
0.06726364,1
0.0672639,1
0.06726396,1
0.06726422,1
0.06726454,1
0.06726505,1
0.06726537,1
0.06726556,1
0.06726562,1
0.06726576,1
0.06726588,1
0.067266144,1
0.0672662,1
0.06726627,1
0.06726666,1
0.06726729,1
0.06726768,2
0.067267746,1
0.06726935,1
0.0672698,1
0.067270055,1
0.06727057,1
0.06727069,1
0.067270815,1
0.067271076,1
0.06727153,1
0.06727159,2
0.06727166,1
0.067271724,1
0.06727319,1
0.067273386,1
0.06727365,2
0.06727377,1
0.06727429,1
0.067274414,1
0.06727461,1
0.06727525,1
0.067275636,2
0.06727583,1
0.06727608,1
0.06727615,1
0.06727628,1
0.067276396,1
0.06727672,2
0.06727678,1
0.06727692,1
0.06727698,1
0.0672773,1
0.067277685,1
0.06727807,1
0.06727858,1
0.06727897,1
0.06727903,1
0.067279354,1
0.06727949,1
0.06727955,2
0.06727961,1
0.067280374,1
0.0672805,1
0.0672807,3
0.06728089,1
0.06728109,1
0.06728134,1
0.06728154,1
0.06728211,1
0.06728217,1
0.06728224,1
0.06728256,1
0.06728269,1
0.06728308,1
0.06728314,1
0.06728436,3
0.06728487,1
0.067285255,1
0.06728532,1
0.06728545,1
0.067285515,1
0.06728615,1
0.06728628,1
0.06728641,1
0.0672866,1
0.06728673,1
0.0672868,1
0.067286864,2
0.067287184,1
0.06728744,1
0.06728775,1
0.067288265,1
0.067288466,1
0.06728859,1
0.06729007,1
0.06729071,2
0.0672909,1
0.067291096,1
0.06729129,1
0.06729167,1
0.06729186,1
0.06729205,1
0.06729302,1
0.067293085,1
0.06729315,1
0.06729328,1
0.06729359,1
0.06729365,1
0.06729437,1
0.06729456,1
0.06729462,1
0.06729539,1
0.06729552,1
0.06729558,1
0.06729571,1
0.06729584,1
0.06729597,1
0.067296036,1
0.06729616,1
0.067296356,1
0.06729757,1
0.067298025,1
0.067298345,1
0.067298666,1
0.067298725,1
0.06729893,1
0.067298986,1
0.06729911,1
0.06729924,1
0.06729943,1
0.06729975,1
0.06730001,1
0.067300595,1
0.067300655,2
0.067300916,1
0.067300975,1
0.06730129,1
0.067301355,1
0.067301676,1
0.067302,1
0.06730213,1
0.067302644,1
0.06730284,1
0.06730419,2
0.06730489,1
0.067305334,1
0.0673054,1
0.067305595,1
0.06730636,1
0.067306496,1
0.06730656,1
0.06730707,1
0.06730713,1
0.06730752,1
0.06730764,1
0.06730771,1
0.06730778,2
0.067307904,1
0.06730797,1
0.06730816,1
0.067308225,1
0.06730829,1
0.06730842,1
0.06730906,1
0.06730912,1
0.06730931,1
0.06730938,1
0.067310594,1
0.06731072,1
0.067311175,1
0.067311496,1
0.06731182,1
0.06731208,1
0.0673124,1
0.06731278,2
0.06731297,1
0.067313164,1
0.067313425,1
0.067313485,1
0.06731355,2
0.067313746,1
0.06731401,2
0.06731426,1
0.06731439,1
0.06731503,1
0.0673158,2
0.06731587,1
0.06731612,1
0.067316435,2
0.06731657,1
0.06731682,1
0.06731695,1
0.06731715,1
0.06731734,1
0.06731792,1
0.06731823,1
0.06731849,1
0.067318745,2
0.067319006,1
0.06731907,1
0.0673192,2
0.06731939,1
0.06731971,1
0.06731978,1
0.06732061,1
0.0673208,1
0.06732106,1
0.06732152,1
0.067321576,2
0.06732221,2
0.06732234,1
0.06732247,2
0.06732254,1
0.067322984,2
0.067323245,1
0.06732369,1
0.067323945,1
0.06732427,1
0.0673244,1
0.067326196,1
0.06732632,1
0.06732639,1
0.06732664,2
0.06732697,1
0.06732773,1
0.06732825,1
0.06732838,1
0.067328446,1
0.06732863,2
0.06732922,1
0.06732935,1
0.06732941,1
0.06732966,2
0.06732973,1
0.06732991,1
0.06733005,1
0.067330174,1
0.06733037,1
0.06733127,1
0.06733152,1
0.06733165,1
0.067331776,1
0.06733198,2
0.067332104,1
0.06733236,1
0.06733255,1
0.06733268,1
0.067332745,1
0.0673332,1
0.067333326,1
0.067333445,2
0.0673339,1
0.06733396,1
0.067334026,1
0.067334354,1
0.067334674,1
0.0673348,1
0.067335375,1
0.067335434,1
0.067335695,1
0.06733582,1
0.06733589,1
0.06733615,1
0.067336276,1
0.067336336,1
0.0673364,1
0.06733647,2
0.06733666,1
0.06733705,1
0.06733717,1
0.067337364,1
0.06733801,1
0.06733807,1
0.067338265,1
0.06733846,1
0.067338526,1
0.06733878,1
0.06733891,1
0.06733923,1
0.067339286,1
0.067339934,1
0.06734071,1
0.06734128,1
0.06734134,1
0.06734141,1
0.06734154,1
0.0673416,2
0.067342184,1
0.06734263,1
0.067342766,1
0.067342825,2
0.067344114,2
0.0673443,1
0.06734437,2
0.067344494,1
0.067344874,1
0.06734494,1
0.06734552,1
0.06734558,2
0.06734565,1
0.06734584,1
0.06734604,1
0.067346424,1
0.06734662,2
0.06734667,1
0.06734706,1
0.067347124,1
0.067347385,1
0.06734783,1
0.06734822,1
0.06734848,1
0.067348726,1
0.06734879,1
0.06735034,1
0.0673504,1
0.067350976,2
0.067351036,1
0.0673511,1
0.06735117,1
0.06735136,1
0.06735143,1
0.06735149,1
0.067351624,1
0.067351684,1
0.06735207,2
0.06735233,1
0.067352645,1
0.067353226,1
0.06735335,1
0.06735348,1
0.06735355,1
0.06735425,1
0.067354314,1
0.06735444,1
0.0673547,1
0.067354895,1
0.06735502,1
0.06735548,1
0.06735586,2
0.067356244,2
0.0673563,2
0.06735637,1
0.06735682,1
0.06735727,1
0.067357466,1
0.06735804,1
0.067358166,1
0.06735823,1
0.06735881,1
0.067358874,1
0.06735926,1
0.06735939,1
0.067359455,1
0.067359775,1
0.067360155,1
0.06736022,1
0.06736035,1
0.06736055,1
0.06736061,1
0.06736087,2
0.067361,1
0.067361064,1
0.067361645,1
0.06736183,1
0.06736189,1
0.06736196,2
0.06736299,1
0.06736305,2
0.067363374,1
0.067363694,1
0.06736388,2
0.067364015,1
0.06736408,2
0.0673642,1
0.06736427,1
0.06736498,1
0.06736524,2
0.067365564,1
0.067365624,1
0.06736568,1
0.06736574,1
0.06736652,1
0.06736697,1
0.067367226,2
0.06736742,1
0.067367606,1
0.06736831,1
0.06736845,1
0.06736864,1
0.06736896,1
0.067369156,1
0.06736947,1
0.067369536,1
0.06737005,3
0.06737063,1
0.06737076,1
0.06737089,1
0.06737102,1
0.067371525,1
0.06737159,1
0.06737217,2
0.067372754,2
0.06737352,1
0.067374036,2
0.06737429,1
0.067374356,1
0.06737462,1
0.06737513,1
0.06737519,2
0.06737558,1
0.06737577,1
0.067376025,1
0.06737622,1
0.06737674,1
0.0673768,1
0.06737705,1
0.06737718,2
0.06737731,1
0.06737789,2
0.067377955,1
0.067378014,1
0.06737808,1
0.06737815,2
0.06737847,1
0.06737892,1
0.0673791,1
0.0673793,1
0.067380846,2
0.0673811,1
0.067381226,2
0.06738136,2
0.06738149,2
0.06738174,1
0.06738226,1
0.06738265,1
0.06738271,1
0.067383476,1
0.06738374,1
0.06738432,1
0.06738438,1
0.067384444,1
0.06738502,2
0.067385405,1
0.06738547,1
0.067385666,1
0.06738605,1
0.06738631,1
0.06738656,1
0.067387335,1
0.067387395,1
0.06738746,1
0.06738791,1
0.06738824,1
0.06738862,1
0.06738874,2
0.067389004,2
0.06738913,1
0.06738945,1
0.067389905,1
0.06738997,1
0.06739016,1
0.067390226,2
0.06739041,1
0.06739048,1
0.06739099,1
0.06739106,1
0.067391515,1
0.0673917,1
0.06739196,1
0.06739222,1
0.06739234,1
0.06739318,1
0.06739324,1
0.067393504,1
0.06739363,2
0.067394204,1
0.06739427,1
0.0673944,1
0.06739466,1
0.06739485,1
0.06739491,1
0.06739498,1
0.067395106,1
0.06739549,1
0.06739562,1
0.06739595,1
0.067396194,1
0.067396395,1
0.067396715,1
0.067397036,1
0.0673971,2
0.06739749,1
0.06739774,2
0.06739781,1
0.0673989,1
0.067399286,2
0.067399345,1
0.06739941,1
0.06739974,1
0.06740018,1
0.06740037,1
0.06740076,1
0.06740128,1
0.06740141,1
0.0674023,1
0.06740237,1
0.067402564,2
0.06740262,1
0.06740301,1
0.067403205,1
0.067403466,1
0.06740371,1
0.06740455,1
0.06740462,1
0.06740494,1
0.06740507,1
0.06740552,1
0.06740571,2
0.06740584,1
0.06740636,1
0.06740674,1
0.0674068,2
0.067407,1
0.067407064,1
0.067407124,1
0.06740719,1
0.067407385,2
0.06740783,1
0.067408346,1
0.06740847,1
0.06740886,1
0.06740905,1
0.067409314,1
0.06740943,1
0.0674095,1
0.06740956,1
0.06741014,1
0.06741021,1
0.067410596,1
0.06741079,1
0.06741092,1
0.06741105,1
0.06741111,1
0.06741181,1
0.06741297,1
0.06741311,1
0.067413226,1
0.06741348,1
0.06741361,1
0.06741375,1
0.06741406,1
0.06741413,1
0.067416,1
0.06741651,1
0.0674169,1
0.06741702,1
0.067417085,2
0.067417145,1
0.06741728,1
0.0674176,1
0.06741767,1
0.06741786,1
0.06741793,1
0.06741799,1
0.067418054,2
0.067418694,1
0.06741876,1
0.06741883,1
0.06741888,1
0.06741895,1
0.06741914,1
0.06741921,1
0.067419395,1
0.06741946,1
0.06741979,1
0.06741985,2
0.06742133,1
0.067421585,1
0.06742178,1
0.067421906,1
0.06742204,1
0.0674221,1
0.06742236,1
0.06742243,1
0.0674228,1
0.06742287,1
0.067423,1
0.06742306,1
0.06742332,1
0.06742371,1
0.06742403,1
0.0674248,1
0.06742486,1
0.0674257,1
0.067426026,1
0.06742609,1
0.067426406,1
0.06742653,1
0.06742666,1
0.06742679,1
0.06742692,1
0.06742724,1
0.067427374,1
0.06742756,1
0.06742789,1
0.067427956,1
0.06742815,1
0.0674286,1
0.06742956,1
0.06743007,1
0.067430325,1
0.06743052,1
0.06743084,1
0.0674311,1
0.06743149,1
0.06743175,1
0.067432255,1
0.06743238,1
0.06743245,1
0.06743271,1
0.067432836,2
0.0674329,1
0.06743309,1
0.06743329,1
0.067434,2
0.067434244,2
0.06743444,1
0.06743464,1
0.06743502,1
0.06743522,2
0.067436114,1
0.067436434,1
0.0674374,1
0.06743746,1
0.06743773,1
0.067438625,1
0.067438684,1
0.06743882,1
0.06743901,1
0.06743908,1
0.06743914,1
0.067439266,1
0.06743933,1
0.06743953,1
0.06743966,1
0.06743984,1
0.067439966,1
0.06744003,1
0.06744023,1
0.06744068,1
0.067440875,1
0.06744094,1
0.06744139,1
0.067442544,1
0.06744261,1
0.06744422,2
0.06744441,1
0.0674446,1
0.067444734,1
0.0674448,1
0.0674455,2
0.06744556,1
0.06744582,1
0.067446664,1
0.06744679,1
0.067446984,1
0.067447245,1
0.067447364,1
0.06744743,1
0.06744775,1
0.06744846,2
0.06744859,1
0.06744879,1
0.06744897,1
0.06744904,1
0.06744936,1
0.06744949,1
0.067450196,1
0.06745033,1
0.06745046,1
0.06745072,1
0.06745104,1
0.06745129,1
0.06745135,1
0.06745142,1
0.06745168,1
0.06745251,1
0.06745265,1
0.06745341,1
0.0674536,1
0.06745367,1
0.067453735,1
0.067454055,1
0.06745412,1
0.06745418,1
0.067454636,1
0.06745586,1
0.067456506,1
0.06745663,1
0.06745708,1
0.06745727,1
0.0674574,1
0.06745746,1
0.067457594,1
0.06745772,1
0.067457855,1
0.06745798,1
0.06745811,1
0.067458175,1
0.067458235,1
0.06745869,1
0.06745875,2
0.06745926,2
0.06745939,1
0.06745958,1
0.06745972,1
0.067460105,1
0.0674603,1
0.067460366,1
0.06746049,1
0.06746056,1
0.06746074,1
0.06746093,1
0.06746119,1
0.06746151,1
0.06746158,1
0.067461774,1
0.067462035,1
0.067462355,1
0.067462735,1
0.067462996,1
0.06746319,1
0.0674637,2
0.06746403,1
0.067464285,1
0.06746441,1
0.06746505,2
0.06746512,2
0.06746538,1
0.06746563,1
0.06746609,1
0.06746615,1
0.067466855,1
0.06746711,1
0.06746737,1
0.067467436,1
0.06746924,1
0.06746943,1
0.06746956,1
0.06746962,1
0.06746988,1
0.067470014,1
0.06747065,1
0.067470714,3
0.06747084,1
0.067470975,1
0.06747149,1
0.06747168,1
0.06747174,1
0.06747188,1
0.06747206,1
0.06747219,1
0.06747238,1
0.06747258,1
0.067472644,1
0.06747271,1
0.067473225,1
0.067473285,1
0.06747361,2
0.06747374,1
0.06747399,1
0.06747405,1
0.06747412,2
0.06747419,1
0.06747438,1
0.06747445,1
0.067474574,1
0.0674747,1
0.067475475,1
0.067476176,1
0.067476444,1
0.0674765,1
0.067476824,1
0.06747702,1
0.06747715,1
0.06747728,1
0.067477345,1
0.067477666,1
0.06747785,1
0.06747792,1
0.06747817,1
0.06747843,1
0.06747876,1
0.06747882,1
0.067479275,2
0.0674794,1
0.06748004,1
0.06748024,1
0.06748056,1
0.06748133,1
0.0674814,1
0.067481525,1
0.067481585,2
0.06748255,1
0.06748281,1
0.067483135,1
0.0674839,1
0.067484155,1
0.067484416,1
0.06748493,1
0.067485,1
0.06748519,1
0.067485966,1
0.06748622,1
0.06748641,1
0.06748654,1
0.0674868,1
0.06748687,1
0.067487635,1
0.067487955,1
0.067488216,1
0.06748841,1
0.0674886,1
0.0674888,1
0.06748892,2
0.06748906,1
0.06748918,1
0.06749073,1
0.067490794,1
0.06749085,1
0.06749092,1
0.06749098,1
0.06749104,1
0.06749111,3
0.067491174,1
0.06749137,1
0.067491494,1
0.06749162,1
0.067491755,1
0.06749195,1
0.067492336,1
0.06749304,1
0.06749349,1
0.06749375,1
0.06749394,1
0.06749446,1
0.06749484,1
0.067494966,1
0.0674951,2
0.06749523,1
0.06749581,1
0.067496,1
0.06749677,1
0.067496836,1
0.067497544,1
0.067497864,1
0.067498,2
0.06749806,1
0.06749832,2
0.067498446,1
0.06749896,1
0.06749903,1
0.067499086,1
0.06749947,1
0.06749987,1
0.06750038,1
0.06750044,1
0.06750076,2
0.067501344,2
0.06750141,1
0.06750154,2
0.067501925,1
0.067501985,1
0.06750205,1
0.067502186,1
0.067502245,1
0.06750269,1
0.06750282,1
0.06750321,1
0.06750373,1
0.06750379,1
0.06750392,1
0.06750398,1
0.067504175,1
0.06750424,1
0.067504555,1
0.06750508,1
0.0675054,1
0.067505464,1
0.067506045,1
0.06750636,1
0.06750655,2
0.06750713,1
0.06750842,1
0.067508616,1
0.06750868,2
0.06750932,1
0.06750971,2
0.06751016,2
